title,full_text,author_name,author_image,other_image_name,firm_id
"Zenfetch - Real-time sales copilot for closing more deals, faster","**Tl;dr:** Automatically generate high conversion talking points for any customer objection or technical question. ### **❌ The Problem - It takes 15 months on average for a sales rep to become a top performer**.  Why? They have to learn volumes of information about their complex products, competitive landscapes, and infinite integrations/partnerships. While sales training and post-call coaching are valuable, people forget an average of 70% of the information they’ve learned in 24 hours of learning it!  Today, sales teams manually create material (playbooks, battlecards, modules, etc.) to prepare their reps with the talking points they need. However, it’s a never ending task to keep sales enablement material up-to-date and comprehensive. ### **⚡ Our Solution - Increase close rate by up to 30% with automated enablement, delivered in real time** 1. Identify the best talking points for any customer question by analyzing past calls, internal documentation, CRM, & more. ![uploaded image](/media/?type=post&id=71091&key=user_uploads/578096/3f1d9148-01f3-4e43-b474-dc99a1314f79) 2. Use the real-time copilot to surface instantaneous talking points for customer objections/questions and search across your entire knowledge base. ![uploaded image](/media/?type=post&id=71091&key=user_uploads/578096/90f3dcd8-07c7-4f2d-bb97-3097f3dfc307) 3. Surface questions with no answer in your knowledge base and understand how talking points correlate with deal success. ![uploaded image](/media/?type=post&id=71091&key=user_uploads/578096/d295994b-2a0a-4616-8488-78401dd9bd25) ### **🙋Who is it for** * Teams selling complex products with a long technical ramp up (i.e. medtech, hardware, telecom, cybersecurity) * Hiring or recently hired new SDRs or AEs * Spending a lot of time creating new training and enablement material ### **❤️ Our Ask** * Want to try Zenfetch for your sales team? Schedule a demo [here](https://5kgj8agsr1g.typeform.com/to/zm360tyX?typeform-source=www.zenfetch.com)! * Know a sales leader who’s growing their sales team? We’d love to hear from you - reach out at [akash@zenfetch.com](mailto:akash@zenfetch.com)! ### **Why us?** We met at Johns Hopkins University where we built our first startup together. Before Zenfetch, Gabe was a machine learning engineer at Stripe while Akash was a product manager at Meta. In previous roles at IBM and Cleveland Clinic, Akash tackled sales enablement and saw these problems firsthand. We built this product to augment our own founder-led sales and are now taking it to the enterprise! ![uploaded image](/media/?type=post&id=71091&key=user_uploads/578096/91ffc73b-a878-4ea9-8668-20d33fcfa36c)",Gabe Villasana,https://bookface-images.s3.amazonaws.com/avatars/e8e0a69d20c60a9bba0b74006d5b0ab5fe25eb08.jpg,Otherimage_27822_1.jpg;Otherimage_27822_2.jpg;Otherimage_27822_3.jpg;Otherimage_27822_4.jpg;,27822
Motörhead - LLM memory server built in Rust,"## Overview [Motörhead](https://github.com/getmetal/motorhead) is an open-source memory and information retrieval server for LLMs. Built and supported by [Metal](https://getmetal.io/). As LLM usage becomes more widely adopted, modern software products must handle users' LLM interactions, chat sessions, and retrieval for relevant prompting context at scale. With much of the performance cost being on the prompting to APIs like OpenAI and other LLMs, contextual data retrieval is ideally as fast as possible. ## Features * 🪄 Modern strategies to stay within the prompt window * 💬 Chat session management out of the box * 🦜 [Langchain integration](https://python.langchain.com/en/latest/modules/memory/examples/motorhead_memory.html) * 🧠 Automatic Embedding generation via OpenAI ADA * 🕸️ Redis Vector DB forto utilize RedisSearch (semantic) * 💽 Short-term & long-term storage * 🔥 Built in Rust for performance ## Roadmap * User Authentication * Knowledge Graph Memory handling * Additional support for other Embedding Models * [Create an issue!](https://github.com/getmetal/motorhead/issues) ## Resources * Check out [Motörhead on Github](https://github.com/getmetal/motorhead) * Join the [Motörhead Discord](https://discord.gg/sxbFX5dsQY) * Suggest a [feature for Motörhead](https://github.com/getmetal/motorhead/issues)",James O'Dwyer,https://bookface-images.s3.amazonaws.com/avatars/5b49b1a7c0a4781597e822e509086005f86747ad.jpg,,28183
Tarsal: Data pipeline built for modern security teams,"### **TL;DR:** [**Tarsal**](https://tarsal.co) **is the first data pipeline built for modern security teams.** We’re like Fivetran or Segment, but built for security teams. Tarsal provides: \\- one-click ingestion and normalization for all security logs (e.g multi-cloud infra, Okta, Duo, Slack, CrowdStrike, etc.) \\- normalization _across_ sources for easy correlation \\- detections as code \\- a vendor-agnostic pipeline so you can use the best log destination for the job (supported destinations include Snowflake, S3, Databricks, Splunk, DataDog, etc.)   ### 👤 **The Team** [**Sunny Rekhi**](https://www.linkedin.com/in/sunny-rekhi/) **(CEO)** was previously an infrastructure + backend engineer at TikTok and Uber, where he worked on high scale data systems. [**Manny Gundampalli**](https://www.linkedin.com/in/manny-gundampalli-6a982019b/) **(CTO)** was previously a data infrastructure engineer at Plaid, where she worked on Plaid’s highest volume ML pipelines. ### **❌ The Problem** **Security data has become unmanageable.** ![](https://lh4.googleusercontent.com/48OpE_QVew8YK5ESoSSTbQC9_FXZWfbtePb8yXmZlY7vpDTBGjNbqb7rCW4XRM4BzJtnUng2CeOGYkrqzO3VHXonj_23Q99TUIGRqOHDqZxNC7RdXz-W1sBM78XNig5TovQL1n5S8TtaeKgVdII8W2AtGQ=nw) * There’s no standard for how security data is defined, so security teams have to write complex queries to account for all the variations. * There’s no consistent way to get your log data: some vendors expose a REST API, others expose a GraphQL API. Some give you JSON data, some give you unstructured text. Schematized data is rare. * There’s _a lot_ of it. Security data is growing at 23% CAGR, and log storage costs are incredibly high. ## **✨ Our Solution** [**Tarsal**](https://tarsal.co) is the first data pipeline built for modern security teams. With zero-hassle, one-click connectors, security teams can ingest normalized data and route it to the destination of their choice. **Our unified schema is specifically designed to reduce the complexity in incident response.** By normalizing a set of standard fields across all log sources, security teams no longer have to write complex queries to track an incident across their systems. Query once against Tarsal fields — let us figure out how that maps back to the original data. **We save you money on log storage costs by letting you route logs to the cheapest destination.** With data growing 23% year over year, organizations face ballooning infrastructure cost. Tarsal lets you filter + route logs to any of our supported destinations, including major SIEMs, Amazon S3, or a modern data warehouse like Snowflake, BigQuery, or Databricks. **Tarsal lets you write real-time detections as code.** Write expressive and flexible detections in Python for needs specific to your enterprise. Benefit from pre-built detections that are mapped to specific threats. **We alert you if anything breaks in your log ingestion.** Rest assured that you’re collecting the data you’d need during an incident. Set up Slack or PagerDuty alerts if any of your logs stop syncing over. ![](https://lh6.googleusercontent.com/s_iuAJD6ZiI_jJBjGYE8ndHSN0grI-BEHRg_unkfAwwFlRvqhiWxfDPsNQ14mUlakvOPbedvfdc_ITMJfFlT3KdMUYolC43L-wwZx39-LbomTRhIstS4EofeIhj2WWBFLqCZEnaoCwbV9DL9_0FP-zKCbw=nw) ### **🎉 Interested?** Email us at [founders@tarsal.co](mailto:founders@tarsal.co) and we’ll give you a link to sign up. You can also a book a call with me [here](https://calendly.com/rohit-rekhi/30min) to learn more.",Sunny Rekhi,https://bookface-images.s3.amazonaws.com/avatars/3f077678a706bda76d034ee7bd544af5b5b90ba5.jpg,,24195
Poko - Onramp aggregator and direct checkout for web3 wallets & marketplaces,,Geoffrey See,https://bookface-images.s3.amazonaws.com/avatars/522be462ac0d49e475890d260a460af467cfef3b.jpg,,26109
OpenNext — Deploy Next.js apps to AWS,,Jay V,https://bookface-images.s3.amazonaws.com/avatars/556f6212499ab16d4cfb5e304fced15beb3151c2.jpg,,22986
Zidisha - Crowdfunding for developing country entrepreneurs,"TL;DR: Fund a small business for a low-income entrepreneur in Africa or Asia. Interact directly with your chosen entrepreneur via chat, photos and videos. Then watch your impact multiply as the entrepreneur pays your donation forward by funding other entrepreneurs in need. ![uploaded image](/media/?type=post&id=71010&key=user_uploads/36608/a2a1c289-4c12-44b5-9559-68e075dd0a1d) ### The problem: Developing country businesses lack capital Small businesses provide 80% of employment in Africa and other emerging markets - but they lack access to the capital they need to grow and provide more jobs. Too small to be profitable for banks and too large to benefit from consumer loan apps, these businesses are called the “missing middle” because they fall between the tiers served by existing financial infrastructure. For example, Daniel started a cybercafe in a low-income neighborhood in Ghana. His facility is the only source of internet access in the community, but it has only two computers and people must wait for hours to use them. Daniel earns barely enough to support his family, and there isn’t enough left over to invest in new machines. ### The solution: Connecting entrepreneurs to investment capital A friend invites Daniel to use Zidisha, and he signs up and posts his story and photos on the platform. His initial project of $50 is funded by a combination of Zidisha entrepreneurs and philanthropic backers who visit the website. He uses the $50 to buy a printer and add printing services to his cybercafe. Within a couple of months, the printer has paid for itself. Daniel “pays it forward” by funding $50 worth of projects for other fundraising entrepreneurs on the platform. In a subsequent project, Daniel raises $300 and uses it to acquire two more second-hand computers. This doubles the capacity of his cybercafe and Daniel’s earnings. Daniel pays the $300 forward to other Zidisha entrepreneurs while continuing to benefit from the increased cash flow. The increased earnings allow Daniel to enroll his daughter in high school. Eventually, Daniel raises $1000 to open a second cybercafe in a nearby neighborhood. He hires two employees to help him manage the second cybercafe. ### How it works Entrepreneurs in developing countries create project pages where they share their story, photos, and descriptions of their investment opportunity. Projects are funded by backers from all over the world. Instead of repaying the projects as loans, entrepreneurs “pay it forward” by in turn funding other entrepreneurs on the platform. ![uploaded image](/media/?type=post&id=71010&key=user_uploads/36608/bd8803ee-5359-4009-8d63-e66a4c4fe466) Entrepreneurs post project updates and interact directly with their backers through the project discussion tab. ![uploaded image](/media/?type=post&id=71010&key=user_uploads/36608/e1786735-029d-492b-b38c-6cafcec477d9) Backers can view which projects were funded by their entrepreneurs and watch their impact grow over time as the funds continue to be recycled. ### How you can help * Connect us with impact investors who are interested in creating new opportunities in developing countries. Email the founder, Julia Kurnia, at julia (at) zidisha.org. * [Visit our website](https://www.zidisha.org) to meet an entrepreneur today!",Julia Kurnia,https://bookface-images.s3.amazonaws.com/avatars/1054e490ec16bad75e25310a0a62a945f44e720d.jpg,Otherimage_633_1.jpg;Otherimage_633_2.jpg;Otherimage_633_3.jpg;,633
🚀 Better Opinions: Prediction market of India,"### **TL;DR** If you have an insight on the current trends and interesting in trading then we have an asset for you. For example, if you believe that `Mr beast` new video will reach 10Mn views you can trade your insight and make money if you are correct. ### **Problem & The Solution** ![uploaded image](/media/?key=user_uploads/902793/b6924985-68a0-4997-92d5-b06c818210a5) ### **Progress** ![uploaded image](/media/?key=user_uploads/902793/28698676-04b3-49a8-a14a-2fc7c0cadd92) * GMV: $25Mn Annualised GMV run rate, Growing 30% MOM * Revenue: \\~$0.4Mn Annualised, Growing 30% MOM * Users: 1.8Mn signups, 250K MAU * CM1= +0.2% , Cm2 : -0.8%  * M1 GMV Retention= 110% ; M1 User Retention = 40% ### **Team** ![uploaded image](/media/?key=user_uploads/902793/7636677b-0c4e-40fa-85c6-4769a3e55f76) **Our Ask** * Check [Better Opinions](https://www.betteropinions.in/) out! Schedule a chat with us [here](https://calendly.com/samay-2/30min). * If you are an expert/investor in the field of skill based gaming, creator economy or gaming/gambling please reach out [here](https://calendly.com/samay-2/30min).",SAMAY JAIN,https://bookface-images.s3.amazonaws.com/avatars/c0e6874eeb7aaf1366c60c734844e5cf7ac2ff6b.jpg,Otherimage_25924_1.jpg;Otherimage_25924_2.jpg;Otherimage_25924_3.jpg;,25924
🥐 communion - growth analytics dashboards + AI creative suite,,Gokul Prabhakaran,https://bookface-images.s3.amazonaws.com/avatars/f175feabd14a88b45df214be613a8951ede0bcef.jpg,,12549
"Argonaut: Simple, flexible deployments of apps and infra to your cloud","# Simple app and infra deployments Argonaut is a single pane for engineering teams to automate app and infra deployments to your cloud accounts. Get started in minutes and save months of effort to: 🚀 Push to deploy from GitHub and Gitlab 💰 Save $$$ and time by building once and propagating to multiple environments with drag and drop CI pipelines. 🏗️ Automated terraform generation and state management for all your environments 🧩 Integrate with, or self host any third-party tools like datadog, mezmo, signoz, hasura, and more. ![uploaded image](/media/?type=post&id=70931&key=user_uploads/349815/0889a9c6-e6bb-4cca-a1b0-0df635937c98) ## **🛣️ So how do you actually do all this?** We pieced together the best internal stack that would have taken 2.5 years to build with an army of engineers and give that power to you on day 1. For the technically inclined, that stack consists of: 1. Kubernetes as the runtime (provisioned or imported) with a full dashboard in the browser 2. [Dagger.io](http://Dagger.io) for builds on top of Github actions or Gitlab CI 3. ArgoCD for continuous deployments, fully managed 4. Automated secret management 5. Cluster essentials - like cert-manager, prometheus, ingress-nginx etc. 6. Terraform (terragrunt) with auto managed state across multiple environments 7. One click integrations for all popular cloud managed services like RDS, s3, MSK, elasticache, Cloud SQL, gcs, and more 8. Cost visibility with infracost and kubecost (coming soon) integration. On top of this, we have custom tooling for dashboards, logs, and deployment actions. ![uploaded image](/media/?type=post&id=70931&key=user_uploads/349815/4c09fde1-d9c2-4763-9f21-2b474da853ff) ## **🤝 Full support included** If you are concerned about how this might change your internal development workflows or think you don’t have time for this right now, we can help do the heavy lifting and setup a dev environment within a day. Putting this off and building bespoke solutions will mean weeks of internal effort every 6 months and loss of productivity. ## **🥳 Try us out** 1. Sign up for free [here](https://ship.argonaut.dev/) and set a dev env up. 2. Join the community on [slack](https://join.slack.com/t/slack-saq6109/shared_invite/zt-u9134x8x-jwzSmzP6pPpEKYxeBgy\\~jw). You can also book a time to chat with the founder [here](https://calendly.com/suryao/launchyc). We are happy to take a hands-on approach with periodic checkins and consultation for all our users.",Surya Oruganti,https://bookface-images.s3.amazonaws.com/avatars/6c9362732a164c2c1dca51eff471a46bf3cc3ee3.jpg,Otherimage_24344_1.jpg;Otherimage_24344_2.jpg;,24344
Swifteam - Mobile Device Management (MDM) with global Zero Touch Deployment (ZTD),"### **⛔️The problem** In 2020, **the global workforce** adapted to **remote work**. Since then, the way remote companies are managed is constantly evolving too. It used to be that you had to **manually order, set up, and ship** new computers and accessories to new remote hires. **Huge pain** – especially when it was time to retrieve your devices, offboard employees, or even worse – keep company data safe if a device was stolen or lost. ### **🚀The solution** So we built **Swifteam – Mobile Device Management (MDM) software** to supply, secure, and support your remote team. Swifteam solves device management problems for remote teams, so you don’t spend days setting up new employees. You can buy devices, deliver them, and relocate them; blazingly fast – **all from one app**. Swifteam integrates with 25 HR systems. Connecting your HR and IT asset dashboards lets you manage devices, agreements, uptime, lock, and wipe – quickly and securely. When working with **founders** — we make things as easy as possible for them to manage their teams. They just enroll their employees and we take care of the rest. Our app is very easy to operate, and they have a complete suite of security tools under their belt. For **virtual CISOs**, we fill the gap in IT management. A lot of vCISOs struggle with ordering, storing, and relocating devices — our app solves that problem for them plus, they get 10% off retail prices if they order through Swifteam. We also integrate with compliance apps (Vanta, Secureframe, Drata) that help vCISOs get companies through the SOC 2 certification process. We also work with **Managed Service Providers**. We open up an API for them to access our MDM tool and include it in their offering.\\ \\ **🛠️How it works** Setup is extremely easy — once you sign in all you have to do is pull in your employee information from your HR system (we integrate with 25). ![uploaded image](/media/?key=user_uploads/28055/64f4ca48-8289-4d2d-a0df-6e55c536e6c8) When you have a big list of names you can order devices and send them to your remote employees. You can track shipments through the app. ![uploaded image](/media/?key=user_uploads/28055/8ae4d8d7-5af5-45cf-b9b2-d3ded31024df) If you stop working with one of them, you can relocate their device to another employee or one of our dedicated warehouses. Other fun features include: * Locking the device if it's stolen or lost * Deleting data to protect sensitive information * Disabling Airdrop and USB ports on employee devices to prevent them from extracting company data * Employee activity logs to get a sense of what apps they’re using * Onboarding and offboarding an employee with automated access provision and manual access tracking Furthermore, you can group team devices together and set them up with Wifi, System Preferences, and FileVault settings — you can also set a screensaver policy to require a password after a certain time if your employee’s computer is idle or a Chrome extension policy to automate extension installation. ![uploaded image](/media/?key=user_uploads/28055/c61e7a4c-080e-432e-848c-5e2c2eaeb455) ### **✅Our asks** * Check out our **website** – play around with our **interactive demo** * **Sign up** and use Swifteam — it’s free. * [**Reach out**](https://calendly.com/johnkondy) if you’re interested in a live demo",Angelo Huang,https://bookface-images.s3.amazonaws.com/avatars/5cd056a5b722a77810c992ea4a8743da8c6777c8.jpg,Otherimage_21885_1.jpg;Otherimage_21885_2.jpg;Otherimage_21885_3.jpg;,21885
Striga - Crypto-backed card issuing APIs,,Prashanth Balasubramanian,https://bookface-images.s3.amazonaws.com/avatars/50cdaeae8f90f5300a4e40d08d1064e391d7db89.jpg,,23063
Scispot GLUE - Stitch your biotech R&D data,"**Tl;dr:** Scispot GLUE helps Biotech R&D labs extract data from Benchling, Notion, and Airtable, and easily transform it for auditing, visualization, and machine learning.  Scispot started as the world’s most configurable Electronic Lab Notebook (ELN) and Lab Information Management System (LIMS) two years ago for modern biotechs. As we acquired more customers, we learnt that many of them wanted to stitch their data with existing legacy ELN + LIMS, so we decided to launch an extension called Scispot GLUE to sit on top of your existing lab informatics systems and augment them. **Check out more** [**here.**](https://www.scispot.com/scispot-glue) **Hi everyone, we are Scispotters, the team behind** [**Scispot GLUE!**](https://www.scispot.com/scispot-glue) ![uploaded image](/media/?type=post&id=70891&key=user_uploads/697526/610d10ec-be64-440c-8046-56f005fe485a) We’re a team of molecular biologists, computational biologists, data engineers, bench scientists, and biomedical engineers working to solve the data swamp challenge. **In Biotech R&D, 80% of the generated metadata and data never get fully analyzed or used.**  * Biotech R&D labs generate vast amounts of metadata and data from various sources, including instruments * With the current ELN + LIMS landscape, it becomes increasingly difficult to manage, access, and derive insights from data * As a result, there is a disconnect between wet lab and computational workflows Scispot GLUE is built to solve this. ![uploaded image](/media/?type=post&id=70891&key=user_uploads/697526/366fb516-a78b-4b51-951f-1ba54060e2fc) ![uploaded image](/media/?type=post&id=70891&key=user_uploads/697526/32f45378-ce40-470b-b2dc-8618457afa66) If this resonates with you, [Schedule a demo](https://calendly.com/scispot/30min?back=1&%3Bmonth=2021-11&month=2023-04) of Scispot GLUE **Our ask 🙏** 1. Share this post! Many bio companies are facing the data swamp challenge where they struggle to connect their wet lab and computational workflows 2. Connect us with any mid-size biotech companies who have their own ELN and LIMS but want to get the most out of their data",Satya Singh,https://bookface-images.s3.amazonaws.com/avatars/1d4317f4c1e740c0090b92540d48fda7bdd2fd30.jpg,Otherimage_24367_1.jpg;Otherimage_24367_2.jpg;Otherimage_24367_3.jpg;,24367
🏗️ 1build - Plaid for construction cost data,"**TL;DR: 1build is launching the API for construction pricing data. Developers can use our API to access up-to-date information on construction costs for workflows like construction estimating, procurement, and loan/insurance underwriting. The API can be either queried with GraphQL or easily integrated into any application with one line of HTML.** ﻿📚﻿ **Backstory** As wild as it sounds, the construction industry still uses actual books that are published once a year to track construction market pricing. I previously ran the data science team at CloudKitchens where I needed an API for tracking live construction pricing data--but instead of an API I had to deal with these cost books. ![](https://t4207102.p.clickup-attachments.com/t4207102/24e83b10-e8f3-4b04-b043-a050c01c2eb1/image.png) ﻿📊﻿ **Problem** Construction costs have been extremely volatile over the last several years. For example, lumber prices skyrocketed 400% and then crashed in 2021. At the same time, the construction tech space is booming ($5B+ is invested annually), but it still lacks its own \""Plaid\"" for mission-critical market pricing data. ﻿🛠️﻿ **Our solution** 1build has an easy-to-use API as well as a JavaScript embed widget that gives you access to live pricing data on 68 million construction materials, labor, and equipment anywhere in the US. ﻿🚀﻿ **How it works** You can either use our GraphQL API ([docs](https://developer.1build.com/1build-api-reference)) or JavaScript embed widget ([docs](https://developer.1build.com/1build-widget-reference/)) to integrate construction pricing data into your application. Sign up [here](https://app2.1build.com/public/register?signupType=SOFTWARE_DEVELOPER) to get your API key. Here are just some of the use cases for our data: * Your contractor sent you an estimate and you want to validate their quote vs market rates. * You're serving bank underwriters who need to check whether their client's construction loan application has an accurate budget. * You're working with insurance brokers who need to approve a quote for home repairs. ![uploaded image](/media/?type=post&id=70854&key=user_uploads/428748/7736013a-63ee-4a2c-ae3e-72873fb8f515) **Features** ﻿⚫﻿ Search or browse our catalog of 68 million construction items and assemblies localized to your project. Include labor to get all-in installation costs. ![](https://t4207102.p.clickup-attachments.com/t4207102/d8aac21a-8be8-46b3-813c-1b71484d5362/image.png) ﻿⚫﻿ Add this line of HTML in your app to embed our construction pricing catalog: ![](https://t4207102.p.clickup-attachments.com/t4207102/31a4f86e-5567-4937-926c-452f8f6274aa/image.png) ﻿⚫﻿ Or query our API with GraphQL: ![](https://t4207102.p.clickup-attachments.com/t4207102/5c1a6e76-3c97-4ed2-ae2d-2273f8357b79/image.png) ﻿👷 ﻿**Asks** Try [1build](http://1build.com) now! [Get your API keys](https://app2.1build.com/public/register?signupType=SOFTWARE_DEVELOPER) or [contact us](https://meetings.hubspot.com/dmitry-alexin/30-min) to embed live construction data into your application or ML model. We are hoping to discover new use cases and applications for our data, so don't hesitate to reach if you want to bounce around a few ideas. We are also looking for feedback on the API / JS widget's ease of use, so let us know about your experience with our docs/integration.",Dmitry Alexin,https://bookface-images.s3.amazonaws.com/avatars/b945536b9cc60a7f6d48cd73bbf6dce68638c51a.jpg,Otherimage_13121_1.jpg;,13121
